permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199540112,F-104,2024,6286.0,6054.0,5186.0,8163.0,8052.0,10063.0,9119.0,9450.0,13114.0,10790.0,8518.0,5323.0,800,13170,,
D199540113,D-313,2024,4715.0,4470.0,4356.0,5623.0,5269.0,6003.0,4643.0,5131.0,5320.0,5341.0,4326.0,4130.0,700,14850,,
D199540114,F-098,2024,937.0,844.0,837.0,1788.0,1648.0,1820.0,2674.0,2785.0,9308.0,4673.0,4149.0,1035.0,800,20910,,
D199540115,F-097,2024,0.0,0.0,0.0,54.0,21.0,3.0,37.0,3.0,5449.0,8126.0,6032.0,3.0,800,19410,,
D199540116,D-315,2024,1374.0,3968.0,1991.0,3481.0,3609.0,2403.0,3027.0,804.0,1440.0,1287.0,229.0,187.0,700,9540,,
D199540117,F-100,2024,21876.0,22314.0,20551.0,29164.0,26053.0,30445.0,25550.0,30823.0,29296.0,21746.0,19343.0,20662.0,1000,12030,,
D199540118,F-101,2024,6137.0,5958.0,4704.0,7845.0,5688.0,10476.0,5936.0,6761.0,9745.0,7211.0,5880.0,7257.0,800,7950,,
D199540119,F-099,2024,3901.0,4163.0,4546.0,7443.0,7419.0,8401.0,4342.0,10394.0,10431.0,5559.0,4590.0,7681.0,800,10410,,
D199540120,D-312,2024,1020.0,858.0,789.0,356.0,813.0,1048.0,437.0,1203.0,6012.0,8926.0,1670.0,2316.0,700,19950,,
D199540121,D-314,2024,5886.0,6954.0,5513.0,8122.0,8721.0,13567.0,12528.0,12243.0,16576.0,13121.0,10183.0,10525.0,700,4380,,
D199540122,D-310,2024,18926.0,20380.0,19635.0,22981.0,25121.0,30967.0,22254.0,27052.0,34892.0,27389.0,25218.0,23061.0,950,22620,,
D199610004,F-105,2024,18252.0,18247.2,17086.5,16693.3,11760.3,13793.0,15065.9,16538.3,14575.7,12008.4,11578.7,11100.3,800,18000,,사후관리DB(원본월별·5년이용량분석)
D199610005,F-108,2024,1372.2,1597.5,1840.9,2.8,3.1,4.4,6984.2,9845.2,9681.5,11166.8,11743.7,11417.1,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199610009,F-109,2024,20.2,17.9,20.2,7.1,21.3,65.0,880.7,1865.3,43.3,44.2,46.8,47.2,500,15000,,사후관리DB(원본월별·5년이용량분석)
D199610010,F-107,2024,15705.8,17103.0,16415.6,17071.5,10978.5,18843.3,17222.2,16103.3,17870.9,14565.4,12150.3,14533.4,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199610011,F-111,2024,8125.7,8003.2,7570.3,8088.3,7670.3,8052.3,5890.7,6229.5,6653.3,6181.7,6486.7,3977.0,600,15000,,사후관리DB(원본월별·5년이용량분석)
D199610020,F-110,2024,8929.1,9334.4,8837.1,10277.0,8987.5,10222.2,9533.6,10016.4,10354.9,8139.0,7988.9,7494.9,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199610021,F-106,2024,2244.0,2271.4,3033.8,5466.2,5333.9,9067.8,6715.1,8102.5,7803.1,4429.7,3288.0,2916.8,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199610022,F-112,2024,11409.8,11455.7,10378.6,12913.9,11995.5,13223.7,11801.6,12315.5,12798.1,11935.4,11719.1,10687.2,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199620028,F-115,2024,4385.0,4681.0,4199.0,4702.0,5027.0,6760.0,7106.0,6259.0,6689.0,5723.0,5285.0,4582.0,800,5400,,
D199620033,F-113,2024,14074.0,13894.0,14340.0,14912.0,15364.0,19851.0,16354.0,18255.0,18696.0,17035.0,16927.0,25473.0,500,6000,,
D199620034,F-114,2024,11959.0,10431.0,12437.0,15315.0,15324.0,17367.0,13788.0,17330.0,18607.0,15295.0,13410.0,12486.0,600,5700,,
D199620035,D-319,2024,4367.0,3543.0,5025.0,5455.0,6567.0,10263.0,6611.0,7774.0,6714.0,4189.0,4842.0,3544.0,600,5700,,
D199620043,F-116,2024,5917.0,5527.0,5348.0,8288.0,7590.0,9165.0,8113.0,8340.0,9621.0,8175.0,7547.0,6402.0,700,12000,,
D199620044,F-118,2024,4686.0,5454.0,6392.0,12004.0,9424.0,13040.0,8121.0,7908.0,13360.0,10955.0,8069.0,4281.0,900,10000,,
D199620045,D-263-1,2024,5166.0,6131.0,8536.0,9407.0,12520.0,14115.0,9176.0,14361.0,13445.0,11181.0,7489.0,7516.0,700,4500,,
D199630016,F-136,2024,7310.1,4986.4,3061.4,3313.7,3332.7,1312.4,3.9,3.9,5.8,101.9,13.1,4042.6,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630017,F-131,2024,7299.1,6403.3,7540.1,29267.2,31097.2,41657.3,5073.7,7595.2,8851.3,16390.1,15265.9,12471.0,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630018,F-132,2024,9430.9,9938.1,8974.4,12675.5,14491.0,17627.2,11141.7,13659.3,18509.7,18254.5,15318.3,13932.6,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630019,F-137,2024,114.1,238.9,1946.8,3013.4,3988.2,9470.8,2243.7,7430.8,8623.3,3762.7,524.1,7350.1,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630020,F-133,2024,11413.1,11188.8,10804.7,12187.9,12028.1,16146.1,12612.5,15599.1,15670.4,12698.5,11725.5,11180.8,900,21000,,사후관리DB(원본월별·5년이용량분석)
D199630021,F-153,2024,10425.8,10952.1,10122.4,12700.3,12268.2,12999.1,12475.5,12452.8,13093.0,12476.6,11913.8,10885.0,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630022,F-159,2024,16855.5,17165.0,15560.5,15868.6,14774.1,16562.6,14358.7,21655.9,29236.6,32165.9,33322.1,32264.2,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630023,F-160,2024,200.6,198.7,185.6,11995.8,20909.7,19359.1,20318.8,25711.6,11634.2,176.4,178.2,176.4,800,24000,3→4차 역행,사후관리DB(원본월별·5년이용량분석)
D199630024,F-161,2024,2126.9,2172.8,2197.6,20286.3,15232.0,17124.7,8075.6,20813.4,19265.8,9169.5,15789.2,16931.6,700,21000,전년 자료 없음 — 외삽,사후관리DB(원본월별·5년이용량분석)
D199630025,F-162,2024,11112.3,12557.5,9640.0,12483.4,8170.6,14097.2,7603.0,6610.6,18561.0,13318.8,8692.1,8730.3,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630026,F-167,2024,750.0,702.3,687.4,1052.7,1441.5,4278.4,2663.5,3295.1,2921.7,782.4,592.7,477.3,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630027,F-168,2024,7237.2,4224.9,5411.5,5393.0,7042.6,12741.9,13853.4,10439.5,11998.8,7733.8,6769.4,7111.8,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630028,F-126,2024,2620.1,2811.3,3491.2,5495.3,7742.5,10780.1,7095.9,11100.5,13712.6,10811.9,5064.5,3447.5,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630058,F-128,2024,3212.9,3808.4,3827.2,7488.1,11309.6,16470.8,18.4,9.2,6.1,0,0,0,900,18000,,사후관리DB(원본월별·5년이용량분석)
D199630059,F-134,2024,16876.9,17387.4,15657.3,24430.7,22823.4,27082.5,7115.6,8016.6,9102.8,6344.3,6289.7,6376.5,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630060,F-149,2024,8419.0,8754.6,7212.9,9609.4,9714.9,12112.0,11221.6,12393.5,15601.2,12395.0,9617.4,8515.7,800,18000,,사후관리DB(원본월별·5년이용량분석)
D199630061,F-144,2024,1165.5,1645.8,1838.0,3108.6,2993.2,4193.0,1960.5,2718.6,4485.5,3265.7,1430.3,874.7,600,12000,,사후관리DB(원본월별·5년이용량분석)
D199630062,F-155,2024,16430.1,18908.7,17620.5,20311.4,18793.2,24800.4,17981.7,22008.1,25251.2,17533.5,16411.9,14257.7,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199630063,F-146,2024,12731.4,13125.3,13503.6,16543.1,17833.9,21862.3,17065.7,21291.1,22155.3,17144.4,14004.9,12578.8,800,18000,,사후관리DB(원본월별·5년이용량분석)
D199630064,F-148,2024,4541.1,5911.1,6111.3,9257.6,8406.0,10156.6,7413.5,10026.9,10496.3,6948.5,6332.5,5367.6,700,13500,,사후관리DB(원본월별·5년이용량분석)
D199630065,F-152,2024,776.9,988.0,899.8,439.3,483.8,1900.1,1327.1,1791.5,1518.0,950.5,942.1,1012.2,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199630066,F-165,2024,7598.3,7975.2,8210.8,11769.7,14155.2,20901.5,15244.9,17571.6,20664.0,13422.5,8844.1,5351.8,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630067,F-169,2024,106.3,106.3,966.6,1034.8,1306.3,2220.1,1957.8,2396.0,3898.6,5964.0,2717.1,2751.3,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630068,F-127,2024,4200.7,4818.3,5376.1,11278.8,9122.4,7379.1,2238.3,2987.2,4139.8,1847.5,211.4,180.4,900,18000,,사후관리DB(원본월별·5년이용량분석)
D199630083,F-129,2024,4328.4,6990.0,6622.9,9110.3,4561.1,3904.8,2343.3,3058.2,4856.7,717.3,87.0,75.8,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630084,F-150,2024,92.5,91.3,132.9,1519.1,1833.8,21071.0,13936.9,1819.1,17677.1,4536.7,2608.5,98.6,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630085,F-142,2024,2145.8,2105.1,1885.1,3655.6,5058.0,5798.6,2964.7,4657.8,5051.4,2685.0,1890.6,1710.8,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630086,F-151,2024,3310.8,3725.0,3487.9,5589.5,5988.7,10592.2,6419.1,8306.6,12185.6,5800.4,3714.9,3530.4,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199630087,F-147,2024,35365.2,35297.4,32574.7,34134.7,35881.5,37596.1,35687.0,35995.0,37114.9,36333.7,36859.6,34897.6,600,12000,,사후관리DB(원본월별·5년이용량분석)
D199630088,F-141,2024,7618.0,7664.8,7190.4,10579.6,10266.5,11168.5,5539.5,6958.9,6764.4,8922.6,7553.1,6740.1,700,13500,,사후관리DB(원본월별·5년이용량분석)
D199630089,F-157,2024,20924.5,21180.2,19488.8,21404.1,20746.5,21475.0,20781.2,21458.2,21444.7,20868.6,21530.1,20762.5,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630090,F-122,2024,2130.6,2605.5,2982.8,3917.9,4084.7,6845.7,3994.4,4154.9,4229.5,2893.7,1835.7,2034.3,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630091,F-120,2024,3749.5,3439.3,3417.8,3905.9,3905.9,11973.1,2016.2,2017.3,2797.8,5984.4,4366.7,5033.4,1100,33000,,사후관리DB(원본월별·5년이용량분석)
D199630092,F-119,2024,396.9,759.7,763.5,722.2,826.6,1671.4,756.6,1377.5,1775.9,4761.1,896.6,480.4,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630093,F-123,2024,6543.9,7320.5,9202.5,12043.2,11965.0,14942.8,12182.1,17556.2,16722.8,10259.3,8935.8,7731.8,1000,21000,,사후관리DB(원본월별·5년이용량분석)
D199630094,F-124,2024,4316.3,5825.9,6385.9,12546.9,10053.7,15203.6,8519.8,13980.7,19644.4,18494.9,9273.5,5269.4,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630095,F-121,2024,629.4,860.3,1134.7,2204.0,2335.0,3109.5,1543.5,3077.9,5334.5,3875.9,2155.5,1990.7,1100,33000,전년 자료 없음 — 외삽,사후관리DB(원본월별·5년이용량분석)
D199630132,F-130,2024,923.5,957.3,962.6,1380.1,1919.4,2362.6,1271.8,2536.9,4206.7,2319.7,1120.8,814.7,700,21000,2→3차 역행,사후관리DB(원본월별·5년이용량분석)
D199630133,F-139,2024,4682.8,11600.4,6314.6,7616.8,11495.2,12573.3,12526.6,12661.1,14614.1,16299.0,15382.3,14671.6,700,13500,,사후관리DB(원본월별·5년이용량분석)
D199630134,F-140,2024,18742.5,19886.8,18926.3,22715.2,22727.1,21519.0,8947.3,13316.8,17121.7,16722.8,13166.2,12456.4,600,12000,,사후관리DB(원본월별·5년이용량분석)
D199630135,F-138,2024,6801.7,6979.7,6676.0,4701.8,2219.4,491.6,333.4,1903.6,4524.4,2782.4,155.4,358.5,700,13500,,사후관리DB(원본월별·5년이용량분석)
D199630136,F-156,2024,4987.3,5931.2,5316.8,6356.4,2350.4,5646.0,2708.6,17683.0,14027.7,15939.2,16492.5,15938.0,1000,30000,,사후관리DB(원본월별·5년이용량분석)
D199630137,F-166,2024,6537.9,6527.0,6221.3,6819.8,6569.1,7718.7,6863.7,7350.6,6824.6,5449.4,5418.2,5058.3,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630138,F-164,2024,1523.7,1652.8,1513.0,2892.5,3270.1,4820.8,3987.3,4750.1,4564.8,2599.4,1802.1,1268.1,1000,30000,,사후관리DB(원본월별·5년이용량분석)
D199630139,F-125,2024,1688.9,1987.5,2353.6,1696.2,2158.2,2793.7,2185.5,3716.4,4029.9,3880.2,2463.1,956.3,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630148,F-158,2024,5104.2,5576.0,4530.1,2233.2,3411.6,3749.9,1663.3,9391.4,16567.9,3349.5,1140.3,1067.5,850,21000,,사후관리DB(원본월별·5년이용량분석)
D199630149,F-135,2024,5.1,4.8,4.5,8.8,9.1,9.1,509.4,1418.5,3558.7,5401.3,2797.3,203.0,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199630150,F-143,2024,2957.7,2726.2,2543.3,2787.8,3046.3,3594.6,2527.4,3860.8,7061.7,9285.6,2277.2,2053.2,800,18000,,사후관리DB(원본월별·5년이용량분석)
D199630151,F-163,2024,0,0,0,0,0,0,0,0,0,3207.7,4988.5,1190.9,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199640096,F-196,2024,765.0,654.0,1401.0,2395.0,2673.0,5138.0,3358.0,3376.0,6597.0,8848.0,7930.0,2440.0,600,9000,,
D199640098,F-182,2024,21021.0,17556.0,14863.0,21318.0,17102.0,23807.0,18832.0,17460.0,5869.0,12918.0,13416.0,18300.0,600,9000,,
D199640099,F-185,2024,6562.0,10697.0,7750.0,11832.0,9812.0,13323.0,10111.0,8097.0,8246.0,7665.0,6799.0,6186.0,800,15000,,
D199640100,F-172,2024,4081.0,4089.0,5087.0,5415.0,6555.0,6368.0,4220.0,7182.0,2911.0,3306.0,40.0,40.0,800,15000,,
D199640149,F-186,2024,13861.0,15347.0,12937.0,20143.0,19295.0,20940.0,399.0,1763.0,3023.0,1815.0,254.0,13188.0,700,8190,,
D199640150,F-184,2024,31649.0,31591.0,29607.0,31561.0,30620.0,30900.0,28152.0,27124.0,27626.0,21005.0,25624.0,18463.0,800,8250,,
D199640151,F-199,2024,2307.0,2158.0,2868.0,3263.0,3667.0,4298.0,3172.0,6193.0,5169.0,2821.0,2747.0,2983.0,600,17100,,
D199640152,F-183,2024,13936.0,17686.0,20701.0,28130.0,23625.0,29056.0,20616.0,28045.0,27030.0,15939.0,13879.0,13951.0,600,9630,,
D199640183,D-327,2024,4237.0,5047.0,4056.0,7458.0,6526.0,13278.0,7711.0,10741.0,13219.0,8050.0,5319.0,2543.0,700,21000,,
D199640225,F-202,2024,8860.0,9891.0,13989.0,16214.0,20405.0,22142.0,12223.0,26633.0,23901.0,15957.0,12331.0,13472.0,700,21000,,
D199640226,F-203,2024,1800.0,4134.0,6137.0,5449.0,7389.0,7037.0,4111.0,8574.0,7005.0,5345.0,4670.0,3059.0,600,9000,,
D199640227,F-190,2024,318.0,109.0,79.0,416.0,477.0,2261.0,1200.0,3118.0,6111.0,5643.0,3595.0,57.0,900,25560,,
D199640228,F-189,2024,8774.0,11031.0,10950.0,12378.0,9657.0,11125.0,8370.0,11474.0,17276.0,20580.0,12768.0,7818.0,800,22800,,
D199710012,F-217,2024,12714.5,12477.2,12620.6,12641.3,13200.9,16005.1,15775.9,16418.5,15692.9,13242.9,13203.5,12764.4,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710013,F-218,2024,13037.0,13237.3,12222.0,13495.6,13518.7,13883.0,12308.6,12831.6,13247.1,12894.6,13541.8,12719.7,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710016,F-216,2024,15518.1,16427.1,15715.9,17842.0,17365.8,20503.3,17186.3,23852.2,21494.6,15094.8,15436.0,16315.6,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199710017,F-214,2024,9006.3,9176.2,8896.2,9745.0,10434.8,12476.4,9791.2,11134.7,16418.4,10436.8,9128.3,10048.9,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710018,F-215,2024,4650.8,5024.0,4612.6,4393.0,4833.2,6391.5,5655.8,6351.5,7234.9,5861.1,4855.7,4151.6,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199710019,F-204,2024,7650.6,7926.1,5629.0,12818.6,14904.4,24022.5,12160.6,11379.2,9039.5,4806.0,2786.4,3206.3,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710025,F-220,2024,13985.6,13025.0,12899.5,14208.5,14967.4,17103.8,13186.0,14742.2,20892.8,13855.3,13260.5,12613.6,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199710026,F-219,2024,9877.2,9989.8,9824.8,10823.9,10724.4,11652.4,11106.1,11779.7,12284.2,10958.0,10915.7,10068.9,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199720002,D-320,2024,15378.0,17616.0,15569.0,19609.0,19340.0,21299.0,17707.0,18034.0,20350.0,18557.0,17599.0,14505.0,600,5700,,
D199720003,F-117,2024,2090.0,2493.0,2965.0,7411.0,7560.0,10642.0,4491.0,7577.0,7298.0,4640.0,3842.0,2955.0,600,5700,,
D199720017,F-226,2024,9212.0,7976.0,10903.0,12584.0,13300.0,17583.0,11898.0,15138.0,12638.0,9637.0,4133.0,3970.0,600,5700,,
D199720018,F-222,2024,2540.0,2887.0,2375.0,4842.0,3211.0,5163.0,3945.0,4715.0,6657.0,7419.0,4075.0,3360.0,600,8500,,
D199720019,F-224,2024,4672.0,10617.0,12466.0,15331.0,16752.0,20932.0,15384.0,21215.0,21515.0,19216.0,17186.0,11025.0,950,10000,,
D199720020,F-223,2024,4524.0,8953.0,10139.0,9473.0,10377.0,13034.0,8613.0,20138.0,16323.0,10764.0,9339.0,5922.0,750,5700,,
D199720021,F-225,2024,4652.0,6018.0,6718.0,10515.0,9694.0,15744.0,8586.0,15351.0,12750.0,9288.0,7282.0,4048.0,600,5700,,
D199720024,F-221,2024,3211.0,2965.0,5185.0,4451.0,5339.0,7899.0,3409.0,8395.0,6783.0,5017.0,3432.0,3804.0,800,6600,,
D199720026,F-231,2024,6618.0,5680.0,4527.0,6405.0,7406.0,11189.0,5698.0,9967.0,9633.0,6818.0,5340.0,4566.0,550,5700,,
D199720027,F-230,2024,7998.0,7037.0,13015.0,14047.0,15347.0,15658.0,10647.0,17415.0,15028.0,10160.0,7661.0,6199.0,600,5700,,
D199720028,F-227,2024,4864.0,7304.0,9058.0,12426.0,13393.0,11936.0,8790.0,14092.0,14061.0,11313.0,10402.0,6346.0,700,6000,,
D199720029,F-229,2024,3068.0,3167.0,6074.0,6716.0,7714.0,7080.0,4027.0,10418.0,7771.0,6407.0,4320.0,6374.0,600,5700,,
D199720030,F-228,2024,15552.0,18271.0,23321.0,30544.0,27261.0,32002.0,27572.0,31770.0,32428.0,30067.0,23960.0,23198.0,850,5700,,
D199730036,F-207,2024,0.6,0.8,0.6,0,0,0,1.6,1.6,1.4,1.8,2.0,1.4,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199730037,F-208,2024,5470.4,5771.2,5720.3,6645.3,6208.5,7388.7,6128.6,7176.3,8144.1,8555.0,7311.2,6636.6,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730038,F-212,2024,10496.8,12179.8,12353.5,14720.7,7554.4,11416.2,7987.3,9961.7,16319.9,12314.1,6735.6,6502.2,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730039,F-145,2024,5044.8,2812.8,2929.2,5433.6,3666.4,7244.8,1913.5,4378.6,6038.8,2668.1,1004.7,402.1,600,18000,,사후관리DB(원본월별·5년이용량분석)
